line,isMetaphor
வறுமை ஏழ்மை பேதைமைக்கெதிராய் வாளை எடுக்காமல் நாம் ஒருவரை ஒருவர் எரித்து மகிழும் உற்சவம் நடத்துவதோ?,0
வலப்பக்கம் என் பெயர் சேர்ப்பாயோ,0
வலிதான் வெற்றியின் ரகசியமே,0
வலியாலே இன்பங்கள் செய்யும் லீலை,0
வலைக்கரம் உடைத்திட வேண்டும்,0
வலைய வீசி போறாயே,0
வலைய வீசி போறாளே,0
வளமோடு வாழத்தானே,0
வளர்ந்தே தேய்கின்ற வெள்ளை நிழல்,1
வளைச்சி போட்டு போறாயே,0
வளைச்சி போட்டு போறாளே,0
வளையாத நதிகளில் எல்லாம் நதிகள் என்று ஆகாது,0
வளையாத மூங்கிலில் ராகம் வளைஞ்சு ஓடுதே,0
வளையும் விழியும் குட்டி குறும்புகளை பண்ணும் இடையில் வேணும் ஒரு நிமிஷம்,0
